Commercial,CuratedEmails,240,6,50,180,0.660833333333333
Consumer,CuratedEmailReplyPair,0,5,340,300,0.488333333333333
Consumer,CuratedEmailReplyPair,288,5,350,300,0.488333333333333
Consumer,CuratedEmailReplyPair,0,5,400,300,0.488333333333333
Consumer,SIGSSuggestedTask,0,3,950,7,0.315
Consumer,SIGSSuggestedTask,0,3,1000,7,0.315
MSIT,CuratedEmails,0,0,400,180,1.0575
MSIT,CuratedEmails,512,0,410,180,1.0575
MSIT,CuratedEmails,512,0,420,180,1.0575
MSIT,CuratedEmails,512,0,430,180,1.0575
MSIT,CuratedEmails,448,0,440,180,1.0575
MSIT,CuratedEmails,48,0,450,180,1.0575
MSIT,CuratedCalendar,0,2,230,90,0.228055555555556
MSIT,CuratedCalendar,0,2,240,90,0.228055555555556
Commercial,MailView,192,2,710,13,1.04388888888889
Commercial,MailView,192,2,720,13,1.04388888888889
Commercial,MailView,144,2,730,13,1.04388888888889
Commercial,MailView,112,2,740,13,1.04388888888889
Commercial,MailView,48,2,750,13,1.04388888888889
Commercial,MailView,0,2,800,13,1.04388888888889
MSIT,SIGSOIVIC,750,3,2200,90,4.58861111111111
MSIT,SIGSOIVIC,600,3,2210,90,4.58861111111111
MSIT,SIGSOIVIC,225,3,2220,90,4.58861111111111
Commercial,CuratedCalendar,512,1,1730,90,0.476388888888889
Commercial,CuratedCalendar,352,1,1740,90,0.476388888888889
Commercial,CuratedCalendar,0,1,1750,90,0.476388888888889
Commercial,CuratedDocuments,448,1,100,180,0.576666666666667
Commercial,CuratedDocuments,144,1,110,180,0.576666666666667
Commercial,CuratedDocuments,0,1,120,180,0.576666666666667
MSIT,CuratedEmails,0,2,1300,30,0.659444444444445
MSIT,CuratedEmails,496,2,1310,30,0.659444444444445
MSIT,CuratedEmails,416,2,1320,30,0.659444444444445
MSIT,CuratedEmails,112,2,1330,30,0.659444444444445
MSIT,CuratedCalendar,0,1,700,3,0.284722222222222
Commercial,CuratedDocuments,0,6,1550,92,0.743888888888889
Commercial,CuratedDocuments,512,6,1600,92,0.743888888888889
Commercial,CuratedDocuments,320,6,1610,92,0.743888888888889
Commercial,CuratedDocuments,16,6,1620,92,0.743888888888889
Consumer,CuratedEmails,512,6,320,300,3.36888888888889
Consumer,CuratedEmails,512,6,330,300,3.36888888888889
Consumer,CuratedEmails,512,6,340,300,3.36888888888889
Consumer,CuratedEmails,512,6,350,300,3.36888888888889
Consumer,CuratedEmails,496,6,400,300,3.36888888888889
Consumer,CuratedEmails,496,6,410,300,3.36888888888889
Consumer,CuratedEmails,496,6,420,300,3.36888888888889
Consumer,CuratedEmails,512,6,430,300,3.36888888888889
Consumer,CuratedEmails,512,6,440,300,3.36888888888889
Consumer,CuratedEmails,512,6,450,300,3.36888888888889
Consumer,CuratedEmails,496,6,500,300,3.36888888888889
Consumer,CuratedEmails,480,6,510,300,3.36888888888889
Consumer,CuratedEmails,464,6,520,300,3.36888888888889
Consumer,CuratedEmails,448,6,530,300,3.36888888888889
Consumer,CuratedEmails,400,6,540,300,3.36888888888889
Consumer,CuratedEmails,320,6,550,300,3.36888888888889
Consumer,CuratedEmails,256,6,600,300,3.36888888888889
Consumer,CuratedEmails,96,6,610,300,3.36888888888889
Consumer,CuratedEmails,32,6,620,300,3.36888888888889
Consumer,CuratedEmails,0,6,630,300,3.36888888888889
MSIT,SIGSOIVIC,0,3,2130,90,4.26
MSIT,SIGSOIVIC,750,3,2140,90,4.26
MSIT,SIGSOIVIC,0,3,2150,90,4.26
Commercial,MailView,0,6,2200,61,0.892777777777778
Commercial,MailView,512,6,2210,61,0.892777777777778
Commercial,MailView,496,6,2220,61,0.892777777777778
Commercial,MailView,496,6,2230,61,0.892777777777778
Commercial,MailView,288,6,2240,61,0.892777777777778
Commercial,MailView,0,6,2250,61,0.892777777777778
Commercial,MailView,480,4,2320,30,0.653055555555556
Commercial,MailView,192,4,2330,30,0.653055555555556
Commercial,MailView,16,4,2340,30,0.653055555555556
MSIT,CuratedPeople,0,2,2240,0,0.197222222222222
MSIT,CuratedPeople,0,2,2250,0,0.197222222222222
MSIT,SIGSOIVIC,125,3,110,9,1.05777777777778
Commercial,SIGSOIVIC,0,4,930,31,10.0491666666667
Commercial,SIGSOIVIC,16,4,940,31,10.0491666666667
Commercial,SIGSOIVIC,16,4,950,31,10.0491666666667
Commercial,SIGSOIVIC,16,4,1000,31,10.0491666666667
Commercial,SIGSOIVIC,16,4,1010,31,10.0491666666667
Commercial,SIGSOIVIC,16,4,1020,31,10.0491666666667
Commercial,SIGSOIVIC,16,4,1030,31,10.0491666666667
Commercial,SIGSOIVIC,16,4,1040,31,10.0491666666667
Commercial,SIGSOIVIC,16,4,1050,31,10.0491666666667
Commercial,SIGSOIVIC,16,4,1100,31,10.0491666666667
Commercial,SIGSOIVIC,16,4,1110,31,10.0491666666667
Commercial,SIGSOIVIC,16,4,1120,31,10.0491666666667
Commercial,SIGSOIVIC,16,4,1130,31,10.0491666666667
Commercial,SIGSOIVIC,16,4,1140,31,10.0491666666667
Commercial,SIGSOIVIC,16,4,1150,31,10.0491666666667
Commercial,SIGSOIVIC,16,4,1200,31,10.0491666666667
Commercial,SIGSOIVIC,16,4,1210,31,10.0491666666667
Commercial,SIGSOIVIC,16,4,1220,31,10.0491666666667
Commercial,SIGSOIVIC,16,4,1230,31,10.0491666666667
Commercial,SIGSOIVIC,0,4,1240,31,10.0491666666667
Consumer,SIGSOXO,0,1,40,16,0.938333333333333
Consumer,SIGSOXO,16,1,50,16,0.938333333333333
Consumer,SIGSOXO,0,1,100,16,0.938333333333333
MSIT,CuratedEmails,512,6,430,180,0.858055555555556
MSIT,CuratedEmails,512,6,440,180,0.858055555555556
MSIT,CuratedEmails,480,6,450,180,0.858055555555556
MSIT,CuratedEmails,16,6,500,180,0.858055555555556
Commercial,CuratedDocuments,512,5,1720,92,0.696944444444444
Commercial,CuratedDocuments,400,5,1730,92,0.696944444444444
Commercial,CuratedDocuments,16,5,1740,92,0.696944444444444
MSIT,SIGSOIVIC,0,4,1350,180,7.20888888888889
MSIT,SIGSOIVIC,0,4,1400,180,7.20888888888889
Consumer,CuratedEmails,0,5,540,180,1.81027777777778
Consumer,CuratedEmails,512,5,550,180,1.81027777777778
Consumer,CuratedEmails,512,5,600,180,1.81027777777778
Consumer,CuratedEmails,512,5,610,180,1.81027777777778
Consumer,CuratedEmails,512,5,620,180,1.81027777777778
Consumer,CuratedEmails,512,5,630,180,1.81027777777778
Consumer,CuratedEmails,480,5,640,180,1.81027777777778
Consumer,CuratedEmails,512,5,650,180,1.81027777777778
Consumer,CuratedEmails,512,5,700,180,1.81027777777778
Consumer,CuratedEmails,48,5,710,180,1.81027777777778
MSIT,CuratedDocuments,0,5,240,180,0.441944444444444
MSIT,CuratedDocuments,512,5,250,180,0.441944444444444
MSIT,CuratedDocuments,0,5,300,180,0.441944444444444
MSIT,CuratedEmails,0,6,1940,91,1.3025
MSIT,CuratedEmails,512,6,1950,91,1.3025
MSIT,CuratedEmails,512,6,2000,91,1.3025
MSIT,CuratedEmails,512,6,2010,91,1.3025
MSIT,CuratedEmails,464,6,2020,91,1.3025
MSIT,CuratedEmails,368,6,2030,91,1.3025
MSIT,CuratedEmails,32,6,2040,91,1.3025
MSIT,CuratedEmails,0,6,2050,91,1.3025
MSIT,CuratedEmails,0,3,250,180,2.64694444444444
MSIT,CuratedEmails,512,3,300,180,2.64694444444444
MSIT,CuratedEmails,512,3,310,180,2.64694444444444
MSIT,CuratedEmails,512,3,320,180,2.64694444444444
MSIT,CuratedEmails,512,3,330,180,2.64694444444444
MSIT,CuratedEmails,512,3,340,180,2.64694444444444
MSIT,CuratedEmails,512,3,350,180,2.64694444444444
MSIT,CuratedEmails,512,3,400,180,2.64694444444444
MSIT,CuratedEmails,512,3,410,180,2.64694444444444
MSIT,CuratedEmails,512,3,420,180,2.64694444444444
MSIT,CuratedEmails,512,3,430,180,2.64694444444444
MSIT,CuratedEmails,496,3,440,180,2.64694444444444
MSIT,CuratedEmails,496,3,450,180,2.64694444444444
MSIT,CuratedEmails,480,3,500,180,2.64694444444444
MSIT,CuratedEmails,320,3,510,180,2.64694444444444
MSIT,CuratedEmails,112,3,520,180,2.64694444444444
MSIT,CuratedEmails,0,3,530,180,2.64694444444444
MSIT,SIGSSuggestedTask,0,3,830,7,0.426944444444444
MSIT,SIGSSuggestedTask,0,3,840,7,0.426944444444444
MSIT,CuratedUser,0,1,1210,0,0.235
MSIT,CuratedUser,0,1,1220,0,0.235
Commercial,CuratedEmails,0,3,10,180,0.523333333333333
Commercial,CuratedEmails,512,3,20,180,0.523333333333333
Commercial,CuratedEmails,96,3,30,180,0.523333333333333
MSIT,SIGSOIVIC,50,4,1030,24,1.1975
MSIT,SIGSOIVIC,0,4,1040,24,1.1975
Consumer,CuratedEmails,0,0,2050,30,0.849166666666667
Consumer,CuratedEmails,496,0,2100,30,0.849166666666667
Consumer,CuratedEmails,480,0,2110,30,0.849166666666667
Consumer,CuratedEmails,352,0,2120,30,0.849166666666667
Consumer,CuratedEmails,96,0,2130,30,0.849166666666667
MSIT,CuratedEmails,0,5,540,180,1.39416666666667
MSIT,CuratedEmails,512,5,550,180,1.39416666666667
MSIT,CuratedEmails,512,5,600,180,1.39416666666667
MSIT,CuratedEmails,512,5,610,180,1.39416666666667
MSIT,CuratedEmails,512,5,620,180,1.39416666666667
MSIT,CuratedEmails,464,5,630,180,1.39416666666667
MSIT,CuratedEmails,160,5,640,180,1.39416666666667
MSIT,CuratedEmails,0,5,650,180,1.39416666666667
Consumer,CuratedEmails,0,4,130,180,1.48638888888889
Consumer,CuratedEmails,512,4,140,180,1.48638888888889
Consumer,CuratedEmails,512,4,150,180,1.48638888888889
Consumer,CuratedEmails,448,4,200,180,1.48638888888889
Consumer,CuratedEmails,512,4,210,180,1.48638888888889
Consumer,CuratedEmails,512,4,220,180,1.48638888888889
Consumer,CuratedEmails,448,4,230,180,1.48638888888889
Consumer,CuratedEmails,320,4,240,180,1.48638888888889
Consumer,CuratedEmails,32,4,250,180,1.48638888888889
Consumer,CuratedEmailReplyPair,512,3,2050,300,0.443333333333333
Consumer,CuratedEmailReplyPair,0,3,2100,300,0.443333333333333
Consumer,CuratedEmailReplyPair,0,3,2110,300,0.443333333333333
Commercial,CuratedEmails,0,0,0,180,0.4625
Commercial,CuratedEmails,496,0,10,180,0.4625
Commercial,CuratedEmails,0,0,20,180,0.4625
MSIT,CuratedDocuments,512,3,1000,180,0.431944444444444
MSIT,CuratedDocuments,112,3,1010,180,0.431944444444444
Consumer,CuratedEmails,480,3,1730,29,0.982222222222222
Consumer,CuratedEmails,480,3,1740,29,0.982222222222222
Consumer,CuratedEmails,480,3,1750,29,0.982222222222222
Consumer,CuratedEmails,448,3,1800,29,0.982222222222222
Consumer,CuratedEmails,160,3,1810,29,0.982222222222222
Consumer,CuratedEmails,0,3,1820,29,0.982222222222222
Commercial,CuratedEmailReplyPair,0,2,2140,90,0.282777777777778
Commercial,CuratedEmailReplyPair,256,2,2150,90,0.282777777777778
MSIT,CuratedEmails,0,2,630,180,1.94694444444444
MSIT,CuratedEmails,512,2,640,180,1.94694444444444
MSIT,CuratedEmails,512,2,650,180,1.94694444444444
MSIT,CuratedEmails,512,2,700,180,1.94694444444444
MSIT,CuratedEmails,512,2,710,180,1.94694444444444
MSIT,CuratedEmails,496,2,720,180,1.94694444444444
MSIT,CuratedEmails,480,2,730,180,1.94694444444444
MSIT,CuratedEmails,464,2,740,180,1.94694444444444
MSIT,CuratedEmails,400,2,750,180,1.94694444444444
MSIT,CuratedEmails,336,2,800,180,1.94694444444444
MSIT,CuratedEmails,96,2,810,180,1.94694444444444
MSIT,CuratedEmails,0,2,820,180,1.94694444444444
MSIT,CuratedPeople,0,4,2110,0,0.206666666666667
MSIT,CuratedPeople,0,4,2120,0,0.206666666666667
Commercial,CuratedEmails,480,4,1900,180,0.751111111111111
Commercial,CuratedEmails,512,4,1910,180,0.751111111111111
Commercial,CuratedEmails,304,4,1920,180,0.751111111111111
Commercial,CuratedEmails,80,4,1930,180,0.751111111111111
Commercial,SIGSOXO,0,0,1920,7,0.449722222222222
Commercial,SIGSOXO,0,0,1930,7,0.449722222222222
MSIT,SIGSOIVIC,725,4,610,180,7.72833333333333
MSIT,SIGSOIVIC,725,4,620,180,7.72833333333333
MSIT,SIGSOIVIC,50,4,630,180,7.72833333333333
Commercial,CuratedDocuments,512,0,1500,92,0.923333333333333
Commercial,CuratedDocuments,496,0,1510,92,0.923333333333333
Commercial,CuratedDocuments,384,0,1520,92,0.923333333333333
Commercial,CuratedDocuments,208,0,1530,92,0.923333333333333
Commercial,CuratedDocuments,64,0,1540,92,0.923333333333333
MSIT,CuratedEmails,0,2,1600,180,2.5925
MSIT,CuratedEmails,512,2,1610,180,2.5925
MSIT,CuratedEmails,512,2,1620,180,2.5925
MSIT,CuratedEmails,512,2,1630,180,2.5925
MSIT,CuratedEmails,496,2,1640,180,2.5925
MSIT,CuratedEmails,512,2,1650,180,2.5925
MSIT,CuratedEmails,512,2,1700,180,2.5925
MSIT,CuratedEmails,512,2,1710,180,2.5925
MSIT,CuratedEmails,512,2,1720,180,2.5925
MSIT,CuratedEmails,512,2,1730,180,2.5925
MSIT,CuratedEmails,512,2,1740,180,2.5925
MSIT,CuratedEmails,480,2,1750,180,2.5925
MSIT,CuratedEmails,432,2,1800,180,2.5925
MSIT,CuratedEmails,272,2,1810,180,2.5925
MSIT,CuratedEmails,16,2,1820,180,2.5925
Consumer,CuratedEmails,512,1,2200,30,0.9425
Consumer,CuratedEmails,512,1,2210,30,0.9425
Consumer,CuratedEmails,512,1,2220,30,0.9425
Consumer,CuratedEmails,0,1,2230,30,0.9425
Commercial,CuratedUser,16,4,800,0,0.263055555555556
MSIT,SIGSOIVIC,0,0,810,14,0.753611111111111
MSIT,CuratedEmails,0,5,840,180,1.10583333333333
MSIT,CuratedEmails,512,5,850,180,1.10583333333333
MSIT,CuratedEmails,512,5,900,180,1.10583333333333
MSIT,CuratedEmails,512,5,910,180,1.10583333333333
MSIT,CuratedEmails,512,5,920,180,1.10583333333333
MSIT,CuratedEmails,336,5,930,180,1.10583333333333
Commercial,CuratedEmails,0,3,1940,14,0.255277777777778
Commercial,CuratedEmailReplyPair,0,4,1930,3,0.226944444444444
Commercial,CuratedEmailReplyPair,0,4,1940,3,0.226944444444444
Commercial,CuratedCalendar,0,5,1500,92,0.230555555555556
MSIT,CuratedActions,512,1,720,90,0.658888888888889
MSIT,CuratedActions,384,1,730,90,0.658888888888889
MSIT,CuratedActions,176,1,740,90,0.658888888888889
MSIT,CuratedActions,0,1,750,90,0.658888888888889
MSIT,CuratedPeople,0,1,2250,0,0.214722222222222
MSIT,CuratedPeople,0,1,2300,0,0.214722222222222
Consumer,SIGSOXO,0,3,220,7,0.781666666666667
Consumer,SIGSOXO,0,3,230,7,0.781666666666667
Consumer,CuratedEmails,512,1,850,180,1.43222222222222
Consumer,CuratedEmails,512,1,900,180,1.43222222222222
Consumer,CuratedEmails,512,1,910,180,1.43222222222222
Consumer,CuratedEmails,512,1,920,180,1.43222222222222
Consumer,CuratedEmails,496,1,930,180,1.43222222222222
Consumer,CuratedEmails,320,1,940,180,1.43222222222222
Consumer,CuratedEmails,16,1,950,180,1.43222222222222
Commercial,CuratedDocuments,0,4,1930,14,0.346666666666667
Commercial,CuratedDocuments,112,4,1940,14,0.346666666666667
Commercial,CuratedCalendar,0,0,1450,27,0.229444444444444
Commercial,CuratedCalendar,0,0,1500,27,0.229444444444444
MSIT,CuratedEmails,0,3,1850,91,1.945
MSIT,CuratedEmails,512,3,1900,91,1.945
MSIT,CuratedEmails,512,3,1910,91,1.945
MSIT,CuratedEmails,512,3,1920,91,1.945
MSIT,CuratedEmails,512,3,1930,91,1.945
MSIT,CuratedEmails,512,3,1940,91,1.945
MSIT,CuratedEmails,512,3,1950,91,1.945
MSIT,CuratedEmails,512,3,2000,91,1.945
MSIT,CuratedEmails,480,3,2010,91,1.945
MSIT,CuratedEmails,400,3,2020,91,1.945
MSIT,CuratedEmails,96,3,2030,91,1.945
MSIT,CuratedEmails,16,3,2040,91,1.945
MSIT,CuratedCalendar,0,4,1810,92,0.231666666666667
MSIT,CuratedCalendar,0,4,1820,92,0.231666666666667
Commercial,CuratedCalendar,0,2,2310,30,0.209444444444444
Commercial,CuratedCalendar,0,2,2320,30,0.209444444444444
Commercial,SIGSSuggestedTask,0,2,950,24,0.757777777777778
Commercial,SIGSSuggestedTask,0,2,1000,24,0.757777777777778
Commercial,CuratedDocuments,0,4,140,24,0.333333333333333
Commercial,CuratedDocuments,0,4,150,24,0.333333333333333
Commercial,CuratedEmailReplyPair,512,1,800,90,1.28138888888889
Commercial,CuratedEmailReplyPair,512,1,810,90,1.28138888888889
Commercial,CuratedEmailReplyPair,96,1,820,90,1.28138888888889
Commercial,CuratedEmailReplyPair,0,1,830,90,1.28138888888889
Commercial,SIGSOXO,0,3,220,7,0.705555555555556
MSIT,SIGSOIVIC,725,5,750,180,7.48944444444444
MSIT,SIGSOIVIC,750,5,800,180,7.48944444444444
MSIT,SIGSOIVIC,625,5,810,180,7.48944444444444
Commercial,CuratedCalendar,0,1,1510,92,0.273888888888889
MSIT,CuratedEmails,512,1,2200,180,0.899166666666667
MSIT,CuratedEmails,512,1,2210,180,0.899166666666667
MSIT,CuratedEmails,512,1,2220,180,0.899166666666667
MSIT,CuratedEmails,192,1,2230,180,0.899166666666667
Commercial,CuratedEmails,0,1,1740,14,0.339166666666667
Commercial,CuratedEmails,0,1,1750,14,0.339166666666667
MSIT,CuratedPeople,0,3,50,0,0.201388888888889
MSIT,CuratedPeople,0,3,100,0,0.201388888888889
Commercial,CuratedDocuments,0,5,1520,29,0.466666666666667
Commercial,CuratedDocuments,288,5,1530,29,0.466666666666667
Commercial,CuratedDocuments,0,5,1540,29,0.466666666666667
MSIT,CuratedPeople,0,1,2000,0,0.29
MSIT,CuratedCalendar,416,3,240,90,1.35861111111111
MSIT,CuratedCalendar,0,3,250,90,1.35861111111111
MSIT,CuratedCalendar,0,3,340,90,1.35861111111111
MSIT,CuratedCalendar,0,3,350,90,1.35861111111111
MSIT,CuratedCalendar,0,3,420,90,1.35861111111111
MSIT,CuratedCalendar,0,3,450,90,1.35861111111111
MSIT,CuratedCalendar,0,3,1220,90,1.35861111111111
MSIT,CuratedEmails,512,1,1230,180,2.65583333333333
MSIT,CuratedEmails,512,1,1240,180,2.65583333333333
MSIT,CuratedEmails,512,1,1250,180,2.65583333333333
MSIT,CuratedEmails,512,1,1300,180,2.65583333333333
MSIT,CuratedEmails,480,1,1310,180,2.65583333333333
MSIT,CuratedEmails,512,1,1320,180,2.65583333333333
MSIT,CuratedEmails,512,1,1330,180,2.65583333333333
MSIT,CuratedEmails,496,1,1340,180,2.65583333333333
MSIT,CuratedEmails,464,1,1350,180,2.65583333333333
MSIT,CuratedEmails,400,1,1400,180,2.65583333333333
MSIT,CuratedEmails,336,1,1410,180,2.65583333333333
MSIT,CuratedEmails,112,1,1420,180,2.65583333333333
MSIT,CuratedEmails,48,1,1430,180,2.65583333333333
MSIT,CuratedEmails,16,1,1440,180,2.65583333333333
MSIT,CuratedEmails,512,3,500,180,2.17055555555556
MSIT,CuratedEmails,512,3,510,180,2.17055555555556
MSIT,CuratedEmails,512,3,520,180,2.17055555555556
MSIT,CuratedEmails,512,3,530,180,2.17055555555556
MSIT,CuratedEmails,512,3,540,180,2.17055555555556
MSIT,CuratedEmails,512,3,550,180,2.17055555555556
MSIT,CuratedEmails,512,3,600,180,2.17055555555556
MSIT,CuratedEmails,512,3,610,180,2.17055555555556
MSIT,CuratedEmails,432,3,620,180,2.17055555555556
MSIT,CuratedEmails,208,3,630,180,2.17055555555556
MSIT,CuratedEmails,0,3,640,180,2.17055555555556
Commercial,CuratedEmails,0,0,2320,90,2.19583333333333
Commercial,CuratedEmails,512,0,2330,90,2.19583333333333
Commercial,CuratedEmails,512,0,2340,90,2.19583333333333
Commercial,CuratedEmails,512,0,2350,90,2.19583333333333
Commercial,CuratedEmails,496,1,0,90,2.19583333333333
Commercial,CuratedEmails,512,1,10,90,2.19583333333333
Commercial,CuratedEmails,336,1,20,90,2.19583333333333
Commercial,CuratedEmails,144,1,30,90,2.19583333333333
Commercial,CuratedEmails,16,1,40,90,2.19583333333333
Commercial,SIGSOXO,0,3,1750,7,0.805833333333333
Commercial,CuratedEmails,512,0,650,180,0.514722222222222
Commercial,CuratedEmails,96,0,700,180,0.514722222222222
MSIT,CuratedEmails,0,1,900,180,1.11
MSIT,CuratedEmails,512,1,910,180,1.11
MSIT,CuratedEmails,512,1,920,180,1.11
MSIT,CuratedEmails,512,1,930,180,1.11
MSIT,CuratedEmails,496,1,940,180,1.11
MSIT,CuratedEmails,224,1,950,180,1.11
Commercial,CuratedTeamsConversation,0,5,1810,91,0.805277777777778
Commercial,CuratedTeamsConversation,512,5,1820,91,0.805277777777778
Commercial,CuratedTeamsConversation,448,5,1830,91,0.805277777777778
Commercial,CuratedTeamsConversation,128,5,1840,91,0.805277777777778
Commercial,CuratedTeamsConversation,32,5,1850,91,0.805277777777778
Commercial,CuratedEmails,512,2,300,92,1.82527777777778
Commercial,CuratedEmails,512,2,310,92,1.82527777777778
Commercial,CuratedEmails,512,2,320,92,1.82527777777778
Commercial,CuratedEmails,512,2,330,92,1.82527777777778
Commercial,CuratedEmails,512,2,340,92,1.82527777777778
Commercial,CuratedEmails,448,2,350,92,1.82527777777778
Commercial,CuratedEmails,400,2,400,92,1.82527777777778
Commercial,CuratedEmails,128,2,410,92,1.82527777777778
Commercial,CuratedEmails,0,2,420,92,1.82527777777778
Commercial,CuratedTeamsConversation,0,1,1900,180,0.9575
Commercial,CuratedTeamsConversation,512,1,1910,180,0.9575
Commercial,CuratedTeamsConversation,496,1,1920,180,0.9575
Commercial,CuratedTeamsConversation,496,1,1930,180,0.9575
Commercial,CuratedTeamsConversation,384,1,1940,180,0.9575
Commercial,CuratedTeamsConversation,48,1,1950,180,0.9575
Commercial,MailView,0,2,2120,44,0.275833333333333
Consumer,CuratedEmails,512,3,500,180,2.41083333333333
Consumer,CuratedEmails,512,3,510,180,2.41083333333333
Consumer,CuratedEmails,512,3,520,180,2.41083333333333
Consumer,CuratedEmails,512,3,530,180,2.41083333333333
Consumer,CuratedEmails,512,3,540,180,2.41083333333333
Consumer,CuratedEmails,512,3,550,180,2.41083333333333
Consumer,CuratedEmails,496,3,600,180,2.41083333333333
Consumer,CuratedEmails,512,3,610,180,2.41083333333333
Consumer,CuratedEmails,512,3,620,180,2.41083333333333
Consumer,CuratedEmails,496,3,630,180,2.41083333333333
Consumer,CuratedEmails,464,3,640,180,2.41083333333333
Consumer,CuratedEmails,48,3,650,180,2.41083333333333
MSIT,CuratedPeople,0,1,0,0,0.190277777777778
Commercial,CuratedEmailReplyPair,0,1,1510,90,0.292777777777778
Commercial,CuratedEmailReplyPair,256,1,1520,90,0.292777777777778
MSIT,SIGSOIVIC,175,6,710,9,0.715
MSIT,SIGSOIVIC,0,6,720,9,0.715
Commercial,MailView,256,0,1910,16,0.636111111111111
Commercial,MailView,176,0,1920,16,0.636111111111111
Consumer,CuratedEmailReplyPair,0,2,230,180,0.2175
Consumer,CuratedEmailReplyPair,0,2,240,180,0.2175
Commercial,CuratedEmails,496,6,1820,31,0.302777777777778
Commercial,CuratedEmails,0,6,1830,31,0.302777777777778
Commercial,CuratedEmailReplyPair,0,3,1130,14,0.219166666666667
Commercial,CuratedEmailReplyPair,0,3,1140,14,0.219166666666667
MSIT,CuratedEmails,512,4,2050,180,1.10055555555556
MSIT,CuratedEmails,496,4,2100,180,1.10055555555556
MSIT,CuratedEmails,512,4,2110,180,1.10055555555556
MSIT,CuratedEmails,512,4,2120,180,1.10055555555556
MSIT,CuratedEmails,448,4,2130,180,1.10055555555556
MSIT,CuratedEmails,0,4,2140,180,1.10055555555556
Commercial,SIGSOXO,0,1,2010,7,0.821944444444444
MSIT,CuratedActions,272,1,900,30,0.418888888888889
MSIT,CuratedActions,0,1,910,30,0.418888888888889
MSIT,CIVPrime,0,1,2340,7,0.319166666666667
Commercial,CuratedEmailReplyPair,0,2,710,3,0.386111111111111
Commercial,CuratedTeamsConversation,0,0,1600,91,1.37333333333333
Commercial,CuratedTeamsConversation,512,0,1610,91,1.37333333333333
Commercial,CuratedTeamsConversation,512,0,1620,91,1.37333333333333
Commercial,CuratedTeamsConversation,464,0,1630,91,1.37333333333333
Commercial,CuratedTeamsConversation,368,0,1640,91,1.37333333333333
Commercial,CuratedTeamsConversation,256,0,1650,91,1.37333333333333
Commercial,CuratedTeamsConversation,176,0,1700,91,1.37333333333333
Commercial,CuratedTeamsConversation,16,0,1710,91,1.37333333333333
Commercial,SIGSOXO,0,3,250,16,1.29111111111111
Commercial,SIGSOXO,0,3,300,16,1.29111111111111
MSIT,CuratedEmails,512,0,2340,180,2.51027777777778
MSIT,CuratedEmails,512,0,2350,180,2.51027777777778
MSIT,CuratedEmails,512,1,0,180,2.51027777777778
MSIT,CuratedEmails,512,1,10,180,2.51027777777778
MSIT,CuratedEmails,512,1,20,180,2.51027777777778
MSIT,CuratedEmails,512,1,30,180,2.51027777777778
MSIT,CuratedEmails,512,1,40,180,2.51027777777778
MSIT,CuratedEmails,512,1,50,180,2.51027777777778
MSIT,CuratedEmails,512,1,100,180,2.51027777777778
MSIT,CuratedEmails,496,1,110,180,2.51027777777778
MSIT,CuratedEmails,432,1,120,180,2.51027777777778
MSIT,CuratedEmails,384,1,130,180,2.51027777777778
MSIT,CuratedEmails,240,1,140,180,2.51027777777778
MSIT,CuratedEmails,80,1,150,180,2.51027777777778
MSIT,CuratedEmails,0,1,200,180,2.51027777777778
MSIT,SIGSOIVIC,0,1,130,30,1.52
MSIT,SIGSOIVIC,325,1,140,30,1.52
MSIT,SIGSOIVIC,0,1,150,30,1.52
Commercial,CuratedDocuments,0,4,2200,3,0.256111111111111
Commercial,CuratedDocuments,0,4,2210,3,0.256111111111111
MSIT,CuratedEmails,0,4,1810,91,1.3425
MSIT,CuratedEmails,512,4,1820,91,1.3425
MSIT,CuratedEmails,512,4,1830,91,1.3425
MSIT,CuratedEmails,496,4,1840,91,1.3425
MSIT,CuratedEmails,496,4,1850,91,1.3425
MSIT,CuratedEmails,400,4,1900,91,1.3425
MSIT,CuratedEmails,192,4,1910,91,1.3425
MSIT,CuratedEmails,48,4,1920,91,1.3425
Consumer,CuratedEmails,512,0,440,180,3.14055555555556
Consumer,CuratedEmails,512,0,450,180,3.14055555555556
Consumer,CuratedEmails,512,0,500,180,3.14055555555556
Consumer,CuratedEmails,512,0,510,180,3.14055555555556
Consumer,CuratedEmails,512,0,520,180,3.14055555555556
Consumer,CuratedEmails,512,0,530,180,3.14055555555556
Consumer,CuratedEmails,512,0,540,180,3.14055555555556
Consumer,CuratedEmails,512,0,550,180,3.14055555555556
Consumer,CuratedEmails,512,0,600,180,3.14055555555556
Consumer,CuratedEmails,512,0,610,180,3.14055555555556
Consumer,CuratedEmails,512,0,620,180,3.14055555555556
Consumer,CuratedEmails,512,0,630,180,3.14055555555556
Consumer,CuratedEmails,448,0,640,180,3.14055555555556
Consumer,CuratedEmails,368,0,650,180,3.14055555555556
Consumer,CuratedEmails,192,0,700,180,3.14055555555556
Consumer,CuratedEmails,48,0,710,180,3.14055555555556
Commercial,CuratedEmailReplyPair,0,2,720,14,0.945833333333333
Commercial,CuratedEmailReplyPair,48,2,730,14,0.945833333333333
Commercial,CuratedEmailReplyPair,0,2,740,14,0.945833333333333
Commercial,CuratedEmailReplyPair,0,2,750,14,0.945833333333333
Commercial,CuratedEmailReplyPair,0,2,810,14,0.945833333333333
